year,ori,agency_name,agency_type,county,state,latitude,longitude,nibrs_participation
2021,AL0011100,Fultondale Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0011300,Irondale Police Department,City,JEFFERSON,AL,33.538326,-86.70705,TRUE
2021,AL0011400,Pleasant Grove Police Department,City,JEFFERSON,AL,33.49046,-86.9703,TRUE
2021,AL0011600,Graysville Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0011800,Brighton Police Department,City,JEFFERSON,AL,33.42912,-86.94988,TRUE
2021,AL0011900,Hueytown Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012000,Lipscomb Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012200,Adamsville Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012300,Warrior Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012400,University of Alabama: Birmingham,University or College,JEFFERSON,AL,33.49646,-86.80456,TRUE
2021,AL0012500,Trafford Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012600,Morris Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012700,Brookside Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0012900,Kimberly Police Department,City,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL0013400,Jefferson State Community College,University or College,JEFFERSON,AL,33.64871,-86.7103,TRUE
2021,AL0014000,Lawson State Community College,,JEFFERSON,AL,33.553444,-86.896536,TRUE
2021,AL001419E,Samford University,,JEFFERSON,AL,,,TRUE
2021,AL0440200,Ardmore Police Department,City,LIMESTONE,AL,34.810239,-86.981399,TRUE
2021,AL0440100,Athens Police Department,City,LIMESTONE,AL,34.803825,-86.95889,TRUE
2021,AL0610200,Talladega Police Department,City,TALLADEGA,AL,33.369277,-86.175805,TRUE
2021,AL0610000,Talladega County Sheriff's Office,County,TALLADEGA,AL,33.369277,-86.175805,TRUE
2021,AL0610100,Sylacauga Police Department,City,TALLADEGA,AL,33.369277,-86.175805,TRUE
2021,AL0610300,Childersburg Police Department,City,TALLADEGA,AL,33.278336,-86.35341,TRUE
2021,AL0610400,Lincoln Police Department,City,TALLADEGA,AL,33.369277,-86.175805,TRUE
2021,AL0410400,St. Florian Police Department,City,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0410100,Florence Police Department,City,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0410000,Lauderdale County Sheriff's Office,County,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0410800,University of North Alabama,University or College,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0410500,Lexington Police Department,City,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0410600,Rogersville Police Department,City,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0410700,Killen Police Department,City,LAUDERDALE,AL,34.904122,-87.650997,TRUE
2021,AL0460200,Notasulga Police Department,City,"LEE, MACON",AL,32.387027,-85.692887,TRUE
2021,AL0032500,"Department of Conservation, Montgomery",,MONTGOMERY,AL,,,TRUE
2021,AL0033200,Department of Corrections Investigations and Intelligence Division,,MONTGOMERY,AL,,,TRUE
2021,AL0030000,Montgomery County Sheriff's Office,County,MONTGOMERY,AL,32.20365,-86.203831,TRUE
2021,AL0030700,Auburn University: Montgomery,University or College,MONTGOMERY,AL,32.20365,-86.203831,TRUE
2021,AL0030500,Alabama Department of Mental Health,Other State Agency,MONTGOMERY,AL,32.20365,-86.203831,TRUE
2021,AL0620000,Tallapoosa County Sheriff's Office,County,TALLAPOOSA,AL,32.814243,-85.77444,TRUE
2021,AL0620100,Alexander City Police Department,City,TALLAPOOSA,AL,32.863369,-85.799553,TRUE
2021,AL0620200,Dadeville Police Department,City,TALLAPOOSA,AL,32.829388,-85.76364,TRUE
2021,AL0620300,Camp Hill Police Department,City,TALLAPOOSA,AL,32.863369,-85.799553,TRUE
2021,AL0620600,New Site Police Department,City,TALLAPOOSA,AL,32.863369,-85.799553,TRUE
2021,AL0620700,Jacksons Gap Police Department,City,TALLAPOOSA,AL,32.863369,-85.799553,TRUE
2021,AL0630100,Tuscaloosa Police Department,City,TUSCALOOSA,AL,33.173267,-87.55792,TRUE
2021,AL0630200,Northport Police Department,City,TUSCALOOSA,AL,33.290202,-87.52286,TRUE
2021,AL0630300,University of Alabama: Tuscaloosa,University or College,TUSCALOOSA,AL,33.290202,-87.52286,TRUE
2021,AL0630000,Tuscaloosa County Sheriff's Office,County,TUSCALOOSA,AL,33.290202,-87.52286,TRUE
2021,AL0630800,Brookwood Police Department,City,TUSCALOOSA,AL,33.290202,-87.52286,TRUE
2021,AL0631400,Coaling Police Department,City,TUSCALOOSA,AL,33.290202,-87.52286,TRUE
2021,AL0650100,McIntosh Police Department,City,WASHINGTON,AL,31.405217,-88.197564,TRUE
2021,AL0650000,Washington County Sheriff's Office,County,WASHINGTON,AL,31.405217,-88.197564,TRUE
2021,AL0650300,Chatom Police Department,City,WASHINGTON,AL,31.405217,-88.197564,TRUE
2021,AL0650200,Millry Police Department,City,WASHINGTON,AL,31.405217,-88.197564,TRUE
2021,AL0190200,Enterprise Police Department,City,"COFFEE, DALE",AL,31.402258,-85.989602,TRUE
2021,AL0570100,Phenix City Police Department,City,"LEE, RUSSELL",AL,32.46812,-85.00083,TRUE
2021,ALSBI0000,Alabama Law Enforcement Agency:,,NOT SPECIFIED,AL,,,TRUE
2021,ALDPS0000,Alabama Highway Patrol Department of Public Safety Headquarters ,,NOT SPECIFIED,AL,,,TRUE
2021,AL0033100,Alabama Drug Enforcement Task Force,,NOT SPECIFIED,AL,,,TRUE
2021,ALLEA0000,Alabama Law Enforcement Agency,,NOT SPECIFIED,AL,,,TRUE
2021,AL0310900,Altoona Police Department,City,"BLOUNT, ETOWAH",AL,34.047648,-86.034522,TRUE
2021,AL0040100,Prattville Police Department,City,"AUTAUGA, ELMORE",AL,32.459705,-86.47263,TRUE
2021,AL0290600,Millbrook Police Department,City,"AUTAUGA, ELMORE",AL,32.597229,-86.142738,TRUE
2021,AL0310400,Glencoe Police Department,City,"CALHOUN, ETOWAH",AL,34.047648,-86.034522,TRUE
2021,AL0310700,Southside Police Department,City,"CALHOUN, ETOWAH",AL,33.92092,-86.02231,TRUE
2021,AL0490200,Winfield Police Department,City,"FAYETTE, MARION",AL,34.138219,-87.881551,TRUE
2021,AL0380900,Taylor Police Department,City,"GENEVA, HOUSTON",AL,31.160837,-85.46916,TRUE
2021,AL0670200,Haleyville Police Department,City,"MARION, WINSTON",AL,34.155888,-87.364147,TRUE
2021,AL0070400,Woodstock Police Department,City,"BIBB, TUSCALOOSA",AL,33.015893,-87.127148,TRUE
2021,AL0630700,Vance Police Department,City,"BIBB, TUSCALOOSA",AL,33.290202,-87.52286,TRUE
2021,AL0280200,Collinsville Police Department,City,"CHEROKEE, DEKALB",AL,34.460929,-85.803992,TRUE
2021,AL0310800,Sardis City Police Department,City,"ETOWAH, MARSHALL",AL,34.047648,-86.034522,TRUE
2021,AL0520700,Trinity Police Department,City,"LAWRENCE, MORGAN",AL,34.610783,-87.08653,TRUE
2021,AL0500300,Arab Police Department,City,"CULLMAN, MARSHALL",AL,34.32761,-86.4977,TRUE
2021,AL0011200,Hoover Police Department,City,"JEFFERSON, SHELBY",AL,33.38795,-86.80636,TRUE
2021,AL0010900,Vestavia Hills Police Department,City,"JEFFERSON, SHELBY",AL,33.553444,-86.896536,TRUE
2021,AL0010200,Birmingham Police Department,City,"JEFFERSON, SHELBY",AL,33.553444,-86.896536,TRUE
2021,AL0590700,Helena Police Department,City,"JEFFERSON, SHELBY",AL,33.262937,-86.678104,TRUE
2021,AL0640500,Sumiton Police Department,City,"JEFFERSON, WALKER",AL,33.791558,-87.301094,TRUE
2021,AL0520100,Decatur Police Department,City,"LIMESTONE, MORGAN",AL,34.454484,-86.846402,TRUE
2021,AL0110500,Oxford Police Department,City,"CALHOUN, TALLADEGA",AL,33.771706,-85.822513,TRUE
2021,AL0290200,Tallassee Police Department,City,"ELMORE, TALLAPOOSA",AL,32.597229,-86.142738,TRUE
2021,AL0470100,Huntsville Police Department,City,"LIMESTONE, MADISON",AL,34.764238,-86.55108,TRUE
2021,AL0581200,Argo Police Department,City,"JEFFERSON, ST CLAIR",AL,33.68995,-86.50901,TRUE
2021,AL0012100,Trussville Police Department,City,"JEFFERSON, ST CLAIR",AL,33.553444,-86.896536,TRUE
2021,AL0380100,Dothan Police Department,City,"DALE, HENRY, HOUSTON",AL,31.225441,-85.3914,TRUE
2021,AL0631100,Lake View Police Department,City,"JEFFERSON, TUSCALOOSA",AL,33.290202,-87.52286,TRUE
2021,AL0010600,Leeds Police Department,City,"JEFFERSON, SHELBY, ST CLAIR",AL,33.553444,-86.896536,TRUE
2021,AK0010600,Nome Police Department,City,NOME,AK,64.783686,-164.188912,TRUE
2021,AK0010900,Sitka Police Department,City,SITKA,AK,57.052124,-135.33418,TRUE
2021,AK0011300,Bethel Police Department,City,BETHEL,AK,60.928916,-160.15335,TRUE
2021,AK0012100,Haines Police Department,City,HAINES,AK,59.098771,-135.576936,TRUE
2021,AK0011000,Skagway Police Department,City,SKAGWAY,AK,59.575097,-135.335418,TRUE
2021,AK0011100,Wrangell Police Department,City,WRANGELL,AK,56.279121,-132.040325,TRUE
2021,AK0013000,Dillingham Police Department,City,DILLINGHAM,AK,59.824816,-158.602233,TRUE
2021,AK0010700,Petersburg Police Department,City,PETERSBURG,AK,55.415683,-132.875734,TRUE
2021,AK0014600,Bristol Bay Borough Police Department,City,BRISTOL BAY,AK,58.732389,-156.986661,TRUE
2021,AK0011800,North Slope Borough Police Department,City,NORTH SLOPE,AK,69.449343,-153.47283,TRUE
2021,AK0010500,Kodiak Police Department,City,KODIAK ISLAND,AK,57.8049,-152.37332,TRUE
2021,AKAST0100,State Troopers,State Police,NOT SPECIFIED,AK,62.182174,-149.407974,TRUE
2021,AK0012500,Metlakatla Tribal Police Department,Tribal,NOT SPECIFIED,AK,55.415683,-132.875734,TRUE
2021,AK0012600,Fairbanks International Airport,Other,NOT SPECIFIED,AK,64.81904,-147.86464,TRUE
2021,AK0012700,Anchorage International Airport,Other,NOT SPECIFIED,AK,61.17425,-149.284329,TRUE
2021,AK0014200,University of Alaska: Fairbanks,University or College,NOT SPECIFIED,AK,64.691501,-146.601909,TRUE
2021,AK0014300,University of Alaska: Anchorage,University or College,NOT SPECIFIED,AK,61.189857,-149.81879,TRUE
2021,AK0013300,Unalaska Police Department,City,ALEUTIANS WEST,AK,51.959447,178.338813,TRUE
2021,AK0011400,Cordova Police Department,City,VALDEZ-CORDOVA,AK,61.34984,-145.023141,TRUE
2021,AK0011200,Valdez Police Department,City,VALDEZ-CORDOVA,AK,61.34984,-145.023141,TRUE
2021,AK0010800,Seward Police Department,City,KENAI PENINSULA,AK,60.366668,-152.322283,TRUE
2021,AK0012000,Soldotna Police Department,City,KENAI PENINSULA,AK,60.481678,-151.07265,TRUE
2021,AK0012200,Homer Police Department,City,KENAI PENINSULA,AK,59.64873,-151.52992,TRUE
2021,AK0012300,Kenai Police Department,City,KENAI PENINSULA,AK,60.559402,-151.2507,TRUE
2021,AK0011600,Kotzebue Police Department,City,NORTHWEST ARCTIC,AK,67.005066,-160.021086,TRUE
2021,AK0010400,Ketchikan Police Department,City,KETCHIKAN GATEWAY,AK,55.449938,-131.106685,TRUE
2021,AK0015600,Wasilla Police Department,City,MATANUSKA-SUSITNA,AK,62.182174,-149.407974,TRUE
2021,AK0011700,Palmer Police Department,City,MATANUSKA-SUSITNA,AK,61.602676,-149.11183,TRUE
2021,AK0013200,North Pole Police Department,City,FAIRBANKS NORTH STAR,AK,64.75503,-147.35081,TRUE
2021,AK0010200,Fairbanks Police Department,City,FAIRBANKS NORTH STAR,AK,64.83945,-147.71942,TRUE
2021,AK0014500,Craig Police Department,City,PRINCE OF WALES-HYDER,AK,55.415683,-132.875734,TRUE
2021,AZ0040600,Payson Police Department,City,GILA,AZ,34.242653,-111.322914,TRUE
2021,AZ0100900,Marana Police Department,City,PIMA,AZ,32.447636,-111.20846,TRUE
2021,AZ0100000,Pima County Sheriff's Office,County,PIMA,AZ,32.170643,-110.94519,TRUE
2021,AZ0100400,Sahuarita Police Department,City,PIMA,AZ,32.128238,-111.783018,TRUE
2021,AZ0100700,Oro Valley Police Department,City,PIMA,AZ,32.406918,-110.99574,TRUE
2021,AZ0101000,Tucson Airport Authority,Other,PIMA,AZ,32.12488,-110.93995,TRUE
2021,AZ0109800,Pima Community College,University or College,PIMA,AZ,32.224987,-111.012276,TRUE
2021,AZ0149700,Arizona Western College,University or College,YUMA,AZ,32.773942,-113.910905,TRUE
2021,AZ0140900,Wellton Police Department,City,YUMA,AZ,32.773942,-113.910905,TRUE
2021,AZ0140800,San Luis Police Department,City,YUMA,AZ,32.773942,-113.910905,TRUE
2021,AZ0140500,Yuma Police Department,City,YUMA,AZ,32.700336,-114.62042,TRUE
2021,AZ0140300,Somerton Police Department,City,YUMA,AZ,32.773942,-113.910905,TRUE
2021,AZ0140000,Yuma County Sheriff's Office,County,YUMA,AZ,32.723854,-114.62336,TRUE
2021,AZ0110000,Pinal County Sheriff's Office,County,PINAL,AZ,32.919038,-111.367005,TRUE
2021,AZ0110100,Casa Grande Police Department,City,PINAL,AZ,32.878384,-111.751495,TRUE
2021,AZ0110300,Coolidge Police Department,City,PINAL,AZ,32.977688,-111.51674,TRUE
2021,AZ0110500,Eloy Police Department,City,PINAL,AZ,32.755123,-111.55495,TRUE
2021,AZ0119700,Central Arizona College,University or College,PINAL,AZ,32.919038,-111.367005,TRUE
2021,AZ0111700,Maricopa Police Department,City,PINAL,AZ,32.919038,-111.367005,TRUE
2021,AZ0111200,Superior Police Department,City,PINAL,AZ,33.289993,-111.10822,TRUE
2021,AZ0010500,Springerville Police Department,City,APACHE,AZ,34.118523,-109.29155,TRUE
2021,AZ0150100,Parker Police Department,City,LA PAZ,AZ,33.727625,-114.038793,TRUE
2021,AZ0150000,La Paz County Sheriff's Office,County,LA PAZ,AZ,34.14631,-114.28976,TRUE
2021,AZ0150300,Quartzsite Police Department,City,LA PAZ,AZ,33.727625,-114.038793,TRUE
2021,AZ0080400,Lake Havasu City Police Department,City,MOHAVE,AZ,34.47879,-114.31841,TRUE
2021,AZ0080000,Mohave County Sheriff's Office,County,MOHAVE,AZ,35.717705,-113.749689,TRUE
2021,AZ0090500,Snowflake-Taylor Police Department,City,NAVAJO,AZ,34.500626,-110.07909,TRUE
2021,AZ0090300,Show Low Police Department,City,NAVAJO,AZ,35.390934,-110.320908,TRUE
2021,AZ0091300,Pinetop-Lakeside Police Department,City,NAVAJO,AZ,34.15297,-109.97676,TRUE
2021,AZ0020300,Bisbee Police Department,City,COCHISE,AZ,31.840129,-109.775163,TRUE
2021,AZ0020500,Douglas Police Department,City,COCHISE,AZ,31.840129,-109.775163,TRUE
2021,AZ0020700,Huachuca City Police Department,City,COCHISE,AZ,31.631521,-110.33541,TRUE
2021,AZ0020900,Sierra Vista Police Department,City,COCHISE,AZ,31.56594,-110.27322,TRUE
2021,AZ0021100,Tombstone Police Department,City,COCHISE,AZ,31.840129,-109.775163,TRUE
2021,AZ0021300,Willcox Police Department,City,COCHISE,AZ,32.26314,-109.82966,TRUE
2021,AZ0020000,Cochise County Sheriff's Office,County,COCHISE,AZ,31.840129,-109.775163,TRUE
2021,AZ0130100,Clarkdale Police Department,City,YAVAPAI,AZ,34.630044,-112.573745,TRUE
2021,AZ0131200,Chino Valley Police Department,City,YAVAPAI,AZ,34.630044,-112.573745,TRUE
2021,AZ0131100,Prescott Valley Police Department,City,YAVAPAI,AZ,34.59638,-112.33222,TRUE
2021,AZ0130700,Prescott Police Department,City,YAVAPAI,AZ,34.630044,-112.573745,TRUE
2021,AZ0131300,Camp Verde Police Department,City,YAVAPAI,AZ,34.630044,-112.573745,TRUE
2021,AZ0130000,Yavapai County Sheriff's Office,County,YAVAPAI,AZ,34.54184,-112.466515,TRUE
2021,AZ0039700,Northern Arizona University,University or College,COCONINO,AZ,35.829692,-111.773728,TRUE
2021,AZ0030000,Coconino County Sheriff's Office,County,COCONINO,AZ,35.188972,-111.64146,TRUE
2021,AZ0030100,Flagstaff Police Department,City,COCONINO,AZ,35.188972,-111.64146,TRUE
2021,AZ0030300,Fredonia Police Department,City,COCONINO,AZ,35.829692,-111.773728,TRUE
2021,AZ0030700,Williams Police Department,City,COCONINO,AZ,35.252357,-112.18281,TRUE
2021,AZ0030800,Page Police Department,City,COCONINO,AZ,35.829692,-111.773728,TRUE
2021,AZ0060000,Greenlee County Sheriff's Office,County,GREENLEE,AZ,33.238872,-109.242323,TRUE
2021,AZ0070300,Buckeye Police Department,City,MARICOPA,AZ,33.375275,-112.573135,TRUE
2021,AZ0070500,Chandler Police Department,City,MARICOPA,AZ,33.300625,-111.8382,TRUE
2021,AZ0070700,El Mirage Police Department,City,MARICOPA,AZ,33.346541,-112.495534,TRUE
2021,AZ0071100,Gilbert Police Department,City,MARICOPA,AZ,33.330627,-111.78834,TRUE
2021,AZ0071500,Goodyear Police Department,City,MARICOPA,AZ,33.490746,-112.362495,TRUE
2021,AZ0071700,Mesa Police Department,City,MARICOPA,AZ,33.41802,-111.83668,TRUE
2021,AZ0071900,Paradise Valley Police Department,City,MARICOPA,AZ,33.531094,-111.94291,TRUE
2021,AZ0072100,Peoria Police Department,City,MARICOPA,AZ,33.346541,-112.495534,TRUE
2021,AZ0072500,Scottsdale Police Department,City,MARICOPA,AZ,33.5695,-111.88542,TRUE
2021,AZ0073100,Tolleson Police Department,City,MARICOPA,AZ,33.450283,-112.26505,TRUE
2021,AZ0076200,Maricopa Community College,,MARICOPA,AZ,,,TRUE
2021,AZ0072700,Surprise Police Department,City,MARICOPA,AZ,33.346541,-112.495534,TRUE
2021,AZ0070100,Avondale Police Department,City,MARICOPA,AZ,33.346541,-112.495534,TRUE
2021,AZ007990X,Litchfield Park,,MARICOPA,AZ,,,TRUE
2021,AZDI02300,Yavapai-Prescott Tribal,Tribal,NOT SPECIFIED,AZ,34.55496,-112.46609,TRUE
2021,AZ0018900,Navajo Nation,Tribal,NOT SPECIFIED,AZ,35.385084,-109.490172,TRUE
2021,AZ0150200,Colorado River Tribal,Tribal,NOT SPECIFIED,AZ,33.944565,-114.42316,TRUE
2021,AZ0048900,San Carlos Apache,Tribal,NOT SPECIFIED,AZ,33.789618,-110.81187,TRUE
2021,AZ0078900,Salt River Tribal,Tribal,NOT SPECIFIED,AZ,33.487743,-111.86525,TRUE
2021,AZ0140700,Cocopah Tribal,Tribal,NOT SPECIFIED,AZ,32.773942,-113.910905,TRUE
2021,AZ007B300,Fort McDowell Tribal,Tribal,NOT SPECIFIED,AZ,33.346541,-112.495534,TRUE
2021,AZDI08900,Hopi Resource Enforcement Agency,,NOT SPECIFIED,AZ,,,TRUE
2021,AZ0098900,White Mountain Apache Tribal,Tribal,NOT SPECIFIED,AZ,35.390934,-110.320908,TRUE
2021,AZDI08100,Tonto Apache Tribal,Tribal,NOT SPECIFIED,AZ,33.789618,-110.81187,TRUE
2021,AZ0080700,Kaibab Paiute Tribal,Tribal,NOT SPECIFIED,AZ,35.829692,-111.773728,TRUE
2021,AZDI06900,Yavapai-Apache Nation,Tribal,NOT SPECIFIED,AZ,34.620434,-111.89374,TRUE
2021,AZDI06700,Hualapai Tribal,Tribal,NOT SPECIFIED,AZ,35.717705,-113.749689,TRUE
2021,AZDI06600,Pascua Yaqui Tribal,Tribal,NOT SPECIFIED,AZ,32.128238,-111.783018,TRUE
2021,AZDI06500,Ak-Chin Tribal,Tribal,NOT SPECIFIED,AZ,33.02903,-112.076256,TRUE
2021,AZDI06000,Truxton Canon Agency,Tribal,NOT SPECIFIED,AZ,35.717705,-113.749689,TRUE
2021,AZ0080300,Fort Mojave Tribal,Tribal,NOT SPECIFIED,AZ,35.717705,-113.749689,TRUE
2021,AZ0111500,Gila River Indian Community,Tribal,NOT SPECIFIED,AZ,32.919038,-111.367005,TRUE
2021,AZ0111300,Apache Junction Police Department,City,"MARICOPA, PINAL",AZ,33.422348,-111.543236,TRUE
2021,AR0390100,Marianna Police Department,City,LEE,AR,34.774353,-90.756905,TRUE
2021,AR0390000,Lee County Sheriff's Office,County,LEE,AR,34.774548,-90.75726,TRUE
2021,AR0110100,Corning Police Department,City,CLAY,AR,36.367302,-90.418704,TRUE
2021,AR0110200,Piggott Police Department,City,CLAY,AR,36.381676,-90.19208,TRUE
2021,AR0110000,Clay County Sheriff's Office,County,CLAY,AR,36.367302,-90.418704,TRUE
2021,AR0220100,Monticello Police Department,City,DREW,AR,33.587242,-91.722778,TRUE
2021,AR0220000,Drew County Sheriff's Office,County,DREW,AR,33.626446,-91.79111,TRUE
2021,AR0220300,University of Arkansas: Monticello,University or College,DREW,AR,33.587242,-91.722778,TRUE
2021,AR0550100,Murfreesboro Police Department,City,PIKE,AR,34.158191,-93.658659,TRUE
2021,AR0550000,Pike County Sheriff's Office,County,PIKE,AR,34.158191,-93.658659,TRUE
2021,AR0570100,Mena Police Department,City,POLK,AR,34.586895,-94.23994,TRUE
2021,AR0570000,Polk County Sheriff's Office,County,POLK,AR,34.58666,-94.238434,TRUE
2021,AR0580700,Dover Police Department,City,POPE,AR,35.455297,-93.031535,TRUE
2021,AR0581900,Pottsville School District,,POPE,AR,,,TRUE
2021,AR0580100,Russellville Police Department,City,POPE,AR,35.28542,-93.13359,TRUE
