var1,var2,correlation,abs_correlation,strength,direction,likely_structural,scale_effect,redundant_feature_pair
other_race_pop,mhhi,0.25964436531890134,0.25964436531890134,weak,positive,False,False,False
firearm_nonmarried,fem_poverty_rate,0.25956306748408553,0.25956306748408553,weak,positive,False,False,False
asian_victims,labor_force_ratio,-0.25831729941761344,0.25831729941761344,weak,negative,False,False,False
fem_pop,fem_age_60-69,-0.2583117132416032,0.2583117132416032,weak,negative,False,False,False
firearm_nonmarried,black_pop,0.25806277195728866,0.25806277195728866,weak,positive,False,True,False
involving_firearm,black_pop,0.2576235960890299,0.2576235960890299,weak,positive,False,True,False
fem_age_50-59,gun_deaths_per_100k,-0.25675961427498795,0.25675961427498795,weak,negative,False,False,False
fem_age_60-69,poverty_gender_disparity_score,0.25674003630719994,0.25674003630719994,weak,positive,False,False,False
victims_age_50_59,fem_age_80+,-0.2554898646844123,0.2554898646844123,weak,negative,False,False,False
victims_age_50_59,avg_years_schooling,-0.2554587750237199,0.2554587750237199,weak,negative,False,False,False
fem_labor_force_part,unemployment_rate,-0.2554268455634988,0.2554268455634988,weak,negative,False,False,False
near_school,fem_age_70-79,-0.254970999920492,0.254970999920492,weak,negative,False,False,False
white_pop,fem_age_70-79,0.25477265430792756,0.25477265430792756,weak,positive,False,False,False
hispanic_victims,fem_age_80+,-0.25363855540132246,0.25363855540132246,weak,negative,False,False,False
total_incidents,avg_years_schooling,-0.2528580837951286,0.2528580837951286,weak,negative,False,False,False
asian_victims,gun_deaths_per_100k,-0.25205586391998186,0.25205586391998186,weak,negative,False,False,False
fem_age_60-69,%_at_least_high_school,0.2517867483046578,0.2517867483046578,weak,positive,False,False,False
%_fem_age_30-39,poverty_gender_disparity_score,-0.25129229255956964,0.25129229255956964,weak,negative,False,False,False
%_at_least_high_school,gun_deaths_per_100k,-0.25124732554234,0.25124732554234,weak,negative,False,False,False
victims_age_18_29,avg_years_schooling,-0.2511582585279901,0.2511582585279901,weak,negative,False,False,False
fem_age_50-59,unemployment_rate,0.25112182025851065,0.25112182025851065,weak,positive,False,False,False
white_pop,male_poverty_rate,-0.2510960277024175,0.2510960277024175,weak,negative,True,False,False
%_fem_age_30-39,unemployment_rate,0.25041265567411974,0.25041265567411974,weak,positive,False,False,False
involving_firearm,white_pop,-0.25031133720652526,0.25031133720652526,weak,negative,False,True,False
diversity_index,fem_age_80+,-0.24925431497244574,0.24925431497244574,weak,negative,False,False,False
asian_victims,white_adj_rate,0.2490883354628601,0.2490883354628601,weak,positive,False,False,False
victims_age_30_39,avg_years_schooling,-0.24903640887725212,0.24903640887725212,weak,negative,False,False,False
fem_pop,nat_amer_pop,-0.24891628939994914,0.24891628939994914,weak,negative,False,False,False
male_poverty_rate,white_adj_rate,0.2479574443984521,0.2479574443984521,weak,positive,False,False,False
age_coef_variation,asian_adj_rate,-0.24770506122114958,0.24770506122114958,weak,negative,False,False,False
asian_victims,%_fem_age_30-39,0.24729841655537227,0.24729841655537227,weak,positive,False,False,False
involving_firearm,fem_age_70-79,-0.24713772828725308,0.24713772828725308,weak,negative,False,False,False
victims_age_80_plus,fem_age_70-79,-0.2471272636480131,0.2471272636480131,weak,negative,False,False,False
victims_age_60_69,avg_years_schooling,-0.2470124384719188,0.2470124384719188,weak,negative,False,False,False
victims_age_60_69,fem_age_70-79,-0.2465961326731711,0.2465961326731711,weak,negative,False,False,False
fem_age_70-79,mhhi,-0.24644221615789158,0.24644221615789158,weak,negative,False,False,False
fem_age_50-59,%_at_least_high_school,-0.2462108466224968,0.2462108466224968,weak,negative,False,False,False
fem_age_80+,white_adj_rate,-0.2460888811564606,0.2460888811564606,weak,negative,False,False,False
fem_pop,asian_pop,0.24580893815237329,0.24580893815237329,weak,positive,False,False,False
firearm_nonmarried,male_poverty_rate,0.24551304253851297,0.24551304253851297,weak,positive,False,False,False
other_race_victims,diversity_index,0.24503003405706697,0.24503003405706697,weak,positive,False,False,False
victims_age_60_69,nat_amer_adj_rate,-0.24470619227889712,0.24470619227889712,weak,negative,False,False,False
asian_pop,hispanic_pop,0.24304229832104327,0.24304229832104327,weak,positive,False,False,False
involving_firearm,fem_age_60-69,-0.24239961337060079,0.24239961337060079,weak,negative,False,False,False
fem_age_70-79,unemployment_rate,-0.24223137291031704,0.24223137291031704,weak,negative,False,False,False
black_pop,fem_age_60-69,-0.24216711354124734,0.24216711354124734,weak,negative,False,False,False
victims_age_70_79,nat_amer_adj_rate,-0.24201991158956743,0.24201991158956743,weak,negative,False,False,False
victims_age_70_79,avg_years_schooling,-0.2419669020909017,0.2419669020909017,weak,negative,False,False,False
fem_age_80+,unemployment_rate,-0.24120938371722828,0.24120938371722828,weak,negative,False,False,False
%_fem_age_40-49,white_adj_rate,0.2404562827273505,0.2404562827273505,weak,positive,False,False,False
gun_deaths_per_100k,asian_adj_rate,0.23988081751001147,0.23988081751001147,weak,positive,False,False,False
other_race_victims,white_pop,-0.23976924032041397,0.23976924032041397,weak,negative,False,True,False
victims_age_50_59,nat_amer_adj_rate,-0.23933705729450247,0.23933705729450247,weak,negative,False,False,False
nat_amer_pop,poverty_gender_disparity_score,-0.23886780011443703,0.23886780011443703,weak,negative,False,False,False
%_fem_age_30-39,hispanic_adj_rate,0.23737760738429914,0.23737760738429914,weak,positive,False,False,False
black_victims,fem_age_70-79,-0.23596428505206227,0.23596428505206227,weak,negative,False,False,False
victims_age_70_79,fem_age_70-79,-0.23550915169328532,0.23550915169328532,weak,negative,False,False,False
involving_firearm,fem_poverty_rate,0.2313762946982366,0.2313762946982366,weak,positive,False,False,False
black_victims,white_adj_rate,0.23092088996538085,0.23092088996538085,weak,positive,False,False,False
male_poverty_rate,poverty_gender_disparity_score,-0.23041242982326374,0.23041242982326374,weak,negative,False,False,False
firearm_nonmarried,hispanic_adj_rate,0.22999444915409362,0.22999444915409362,weak,positive,False,False,False
hispanic_victims,%_fem_age_30-39,0.22945362448921613,0.22945362448921613,weak,positive,False,False,False
firearm_nonmarried,mhhi,-0.2292478969798735,0.2292478969798735,weak,negative,False,False,False
asian_pop,unemployment_rate,0.22915151455941915,0.22915151455941915,weak,positive,True,False,False
fem_pop,black_adj_rate,-0.22872745883552908,0.22872745883552908,weak,negative,True,False,False
victims_age_70_79,fem_age_80+,-0.2286545626338588,0.2286545626338588,weak,negative,False,False,False
asian_pop,black_adj_rate,-0.22861523626042904,0.22861523626042904,weak,negative,True,False,False
black_victims,labor_force_ratio,-0.2285387599597464,0.2285387599597464,weak,negative,False,False,False
black_victims,fem_poverty_rate,0.22845655845656698,0.22845655845656698,weak,positive,False,False,False
%_at_least_high_school,asian_adj_rate,0.22835338805296596,0.22835338805296596,weak,positive,False,False,False
victims_age_60_69,fem_age_80+,-0.22824844717699863,0.22824844717699863,weak,negative,False,False,False
asian_pop,%_at_least_bach_degree,0.2265247515037122,0.2265247515037122,weak,positive,False,False,False
nat_amer_victims,gun_deaths_per_100k,0.22647377931086696,0.22647377931086696,weak,positive,False,False,False
other_race_victims,near_school,0.22647231475950194,0.22647231475950194,weak,positive,False,False,False
fem_labor_force_part,asian_adj_rate,0.22581752705868507,0.22581752705868507,weak,positive,False,False,False
fem_poverty_rate,white_adj_rate,0.22555638337132158,0.22555638337132158,weak,positive,False,False,False
fem_pop,age_coef_variation,0.22529709886389954,0.22529709886389954,weak,positive,False,False,False
white_pop,%_at_least_bach_degree,-0.2245207114049882,0.2245207114049882,weak,negative,False,False,False
black_victims,fem_age_80+,-0.22451103880827514,0.22451103880827514,weak,negative,False,False,False
fem_pop,fem_age_70-79,-0.22415130620610507,0.22415130620610507,weak,negative,False,False,False
involving_firearm,hispanic_adj_rate,0.22385922879464645,0.22385922879464645,weak,positive,False,False,False
victims_age_80_plus,nat_amer_adj_rate,-0.22260212177071878,0.22260212177071878,weak,negative,False,False,False
victims_age_60_69,black_pop,0.2222580500437444,0.2222580500437444,weak,positive,False,True,False
%_fem_age_40-49,avg_years_schooling,-0.22223889895288473,0.22223889895288473,weak,negative,False,False,False
involving_firearm,male_poverty_rate,0.22209424017147866,0.22209424017147866,weak,positive,False,False,False
victims_age_50_59,black_pop,0.22117162230873674,0.22117162230873674,weak,positive,False,True,False
fem_pop,gun_deaths_per_100k,-0.22114303340124397,0.22114303340124397,weak,negative,False,False,False
diversity_index,%_at_least_bach_degree,0.22112484517530556,0.22112484517530556,weak,positive,False,False,False
fem_pop,avg_years_schooling,-0.22079187841217782,0.22079187841217782,weak,negative,False,True,False
victims_age_18_29,black_pop,0.22068687109774918,0.22068687109774918,weak,positive,False,True,False
total_incidents,nat_amer_adj_rate,-0.22011982613884037,0.22011982613884037,weak,negative,False,False,False
victims_age_40_49,nat_amer_adj_rate,-0.21995552598774226,0.21995552598774226,weak,negative,False,False,False
near_school,fem_age_80+,-0.21924535985573146,0.21924535985573146,weak,negative,False,False,False
fem_age_60-69,white_adj_rate,-0.21880766856059583,0.21880766856059583,weak,negative,False,False,False
fem_age_60-69,hispanic_adj_rate,-0.21851545253074783,0.21851545253074783,weak,negative,False,False,False
victims_age_30_39,nat_amer_adj_rate,-0.21801613086079916,0.21801613086079916,weak,negative,False,False,False
firearm_nonmarried,diversity_index,0.2177446115770025,0.2177446115770025,weak,positive,False,False,False
victims_age_80_plus,fem_age_80+,-0.21769480809399874,0.21769480809399874,weak,negative,False,False,False
sex_assaults,%_fem_age_30-39,0.21737222663111805,0.21737222663111805,weak,positive,False,False,False
sex_assaults,%_fem_age_18-29,0.21716077873082293,0.21716077873082293,weak,positive,False,False,False
age_coef_variation,male_poverty_rate,-0.21684337767129344,0.21684337767129344,weak,negative,False,False,False
diversity_index,asian_adj_rate,-0.21680021504036578,0.21680021504036578,weak,negative,False,False,False
victims_age_18_29,nat_amer_pop,-0.2164690052252463,0.2164690052252463,weak,negative,False,True,False
black_pop,labor_force_ratio,0.21579005195361872,0.21579005195361872,weak,positive,False,False,False
total_incidents,black_pop,0.21537962575619427,0.21537962575619427,weak,positive,False,True,False
%_fem_age_40-49,fem_age_50-59,-0.21456064186001447,0.21456064186001447,weak,negative,False,False,False
victims_age_60_69,nat_amer_pop,-0.21444262596398236,0.21444262596398236,weak,negative,False,True,False
total_incidents,nat_amer_pop,-0.2143120869959406,0.2143120869959406,weak,negative,False,True,False
firearm_nonmarried,black_adj_rate,0.21419866145679714,0.21419866145679714,weak,positive,False,False,False
sex_assaults,avg_years_schooling,-0.213876862939842,0.213876862939842,weak,negative,False,False,False
firearm_nonmarried,fem_age_70-79,-0.21367831421964967,0.21367831421964967,weak,negative,False,False,False
victims_age_50_59,nat_amer_pop,-0.2136094364064974,0.2136094364064974,weak,negative,False,True,False
victims_age_30_39,nat_amer_pop,-0.21350903594338083,0.21350903594338083,weak,negative,False,True,False
black_victims,male_poverty_rate,0.21326428776028056,0.21326428776028056,weak,positive,False,False,False
fem_age_60-69,unemployment_rate,-0.21310133265810474,0.21310133265810474,weak,negative,False,False,False
black_victims,fem_age_60-69,-0.21260632130265955,0.21260632130265955,weak,negative,False,False,False
nat_amer_victims,poverty_gender_disparity_score,-0.21247492088717249,0.21247492088717249,weak,negative,False,False,False
black_victims,nat_amer_victims,-0.2122620333498443,0.2122620333498443,weak,negative,False,False,False
hispanic_pop,mhhi,0.21211360456475983,0.21211360456475983,weak,positive,False,False,False
white_pop,black_adj_rate,0.21207725413527262,0.21207725413527262,weak,positive,True,False,False
victims_age_30_39,black_pop,0.2117999309406192,0.2117999309406192,weak,positive,False,True,False
victims_age_18_29,nat_amer_adj_rate,-0.21179450324309274,0.21179450324309274,weak,negative,False,False,False
fem_age_50-59,age_coef_variation,0.21146320492337314,0.21146320492337314,weak,positive,False,False,False
hispanic_victims,hispanic_adj_rate,0.2111059798222515,0.2111059798222515,weak,positive,False,False,False
other_race_victims,mhhi,0.20909636126987724,0.20909636126987724,weak,positive,False,False,False
black_victims,avg_years_schooling,-0.20895101733632468,0.20895101733632468,weak,negative,False,False,False
firearm_nonmarried,gun_deaths_per_100k,0.2089295182462672,0.2089295182462672,weak,positive,False,False,False
near_school,black_pop,0.2089207705863042,0.2089207705863042,weak,positive,False,True,False
nat_amer_pop,white_adj_rate,0.2087811373719777,0.2087811373719777,weak,positive,True,False,False
victims_age_40_49,nat_amer_pop,-0.20827702565259615,0.20827702565259615,weak,negative,False,True,False
victims_age_70_79,black_pop,0.20716383762975926,0.20716383762975926,weak,positive,False,True,False
fem_age_50-59,white_adj_rate,-0.2065813557836405,0.2065813557836405,weak,negative,False,False,False
asian_pop,hispanic_adj_rate,-0.20649889394482684,0.20649889394482684,weak,negative,True,False,False
other_race_pop,gun_deaths_per_100k,-0.2063839955051674,0.2063839955051674,weak,negative,False,False,False
unemployment_rate,hispanic_adj_rate,-0.20557792770886693,0.20557792770886693,weak,negative,False,False,False
nat_amer_pop,%_fem_age_30-39,0.20532949725379376,0.20532949725379376,weak,positive,False,False,False
victims_age_70_79,nat_amer_pop,-0.20520109837580064,0.20520109837580064,weak,negative,False,True,False
dv_total,nat_amer_adj_rate,-0.20485230988036865,0.20485230988036865,weak,negative,False,False,False
hispanic_pop,poverty_gender_disparity_score,-0.20473930052012745,0.20473930052012745,weak,negative,False,False,False
firearm_nonmarried,hispanic_pop,0.20454171018215794,0.20454171018215794,weak,positive,False,True,False
victim_offender_nonmarried_partner,nat_amer_adj_rate,-0.20400996015054246,0.20400996015054246,weak,negative,False,False,False
nat_amer_pop,%_at_least_bach_degree,-0.20372200495853554,0.20372200495853554,weak,negative,False,False,False
asian_pop,fem_age_60-69,-0.20346400188076996,0.20346400188076996,weak,negative,False,False,False
asian_pop,age_coef_variation,0.20325678557581203,0.20325678557581203,weak,positive,False,False,False
nat_amer_victims,%_fem_age_18-29,0.20310722971026596,0.20310722971026596,weak,positive,False,False,False
black_pop,%_fem_age_30-39,0.2029510046268808,0.2029510046268808,weak,positive,False,False,False
victims_age_40_49,black_pop,0.20293220923156305,0.20293220923156305,weak,positive,False,True,False
other_race_victims,hispanic_pop,0.20147209912691594,0.20147209912691594,weak,positive,False,True,False
asian_pop,male_poverty_rate,-0.20084839626979403,0.20084839626979403,weak,negative,True,False,False
victim_offender_nonmarried_partner,nat_amer_pop,-0.20047209678104938,0.20047209678104938,weak,negative,False,True,False
firearm_nonmarried,fem_labor_force_part,-0.20010179832577646,0.20010179832577646,weak,negative,False,False,False
victim_offender_nonmarried_partner,hispanic_adj_rate,0.20006783193241018,0.20006783193241018,weak,positive,False,False,False
fem_age_60-69,avg_years_schooling,-0.19975818533717227,0.19975818533717227,weak,negative,False,False,False
firearm_nonmarried,white_pop,-0.19944558761044565,0.19944558761044565,weak,negative,False,True,False
data_year,fem_age_80+,0.19926359561659096,0.19926359561659096,weak,positive,False,False,False
%_at_least_bach_degree,white_adj_rate,-0.19869711182789343,0.19869711182789343,weak,negative,False,False,False
victims_age_80_plus,nat_amer_pop,-0.19861503255916868,0.19861503255916868,weak,negative,False,True,False
fem_age_60-69,age_coef_variation,0.19830355622920504,0.19830355622920504,weak,positive,False,False,False
data_year,near_school,0.1979663866027643,0.1979663866027643,weak,positive,False,False,False
victim_offender_nonmarried_partner,black_pop,0.19741926368097243,0.19741926368097243,weak,positive,False,True,False
black_pop,fem_age_70-79,-0.19735252600487138,0.19735252600487138,weak,negative,False,False,False
diversity_index,labor_force_ratio,-0.19673578477009177,0.19673578477009177,weak,negative,False,False,False
involving_firearm,black_adj_rate,0.19615091073023352,0.19615091073023352,weak,positive,False,False,False
%_fem_age_30-39,nat_amer_adj_rate,0.19610570978933775,0.19610570978933775,weak,positive,False,False,False
diversity_index,male_poverty_rate,0.19559197015694577,0.19559197015694577,weak,positive,False,False,False
near_school,nat_amer_pop,-0.1952846757164161,0.1952846757164161,weak,negative,False,True,False
fem_age_50-59,%_at_least_bach_degree,-0.19516929819308726,0.19516929819308726,weak,negative,False,False,False
unemployment_rate,black_adj_rate,-0.19503120472098553,0.19503120472098553,weak,negative,False,False,False
black_victims,other_race_pop,-0.1948123629111537,0.1948123629111537,weak,negative,False,True,False
nat_amer_pop,%_fem_age_18-29,0.19471953103892214,0.19471953103892214,weak,positive,False,False,False
dv_total,nat_amer_pop,-0.19411920490505902,0.19411920490505902,weak,negative,False,True,False
%_fem_age_18-29,%_at_least_bach_degree,0.19407787813523622,0.19407787813523622,weak,positive,False,False,False
dv_total,hispanic_adj_rate,0.19393155830025277,0.19393155830025277,weak,positive,False,False,False
other_race_victims,%_at_least_high_school,-0.19337630183540272,0.19337630183540272,weak,negative,False,False,False
dv_total,black_pop,0.19255041474614967,0.19255041474614967,weak,positive,False,True,False
%_fem_age_30-39,white_adj_rate,0.19149395571363917,0.19149395571363917,weak,positive,False,False,False
%_fem_age_40-49,gun_deaths_per_100k,0.19105741834625659,0.19105741834625659,weak,positive,False,False,False
victim_offender_nonmarried_partner,fem_age_50-59,0.19071948300061267,0.19071948300061267,weak,positive,False,False,False
near_school,avg_years_schooling,-0.1904447784305783,0.1904447784305783,weak,negative,False,False,False
firearm_nonmarried,fem_age_60-69,-0.1900884721177338,0.1900884721177338,weak,negative,False,False,False
hispanic_pop,fem_age_70-79,-0.1893820257957803,0.1893820257957803,weak,negative,False,False,False
fem_age_70-79,hispanic_adj_rate,-0.187157595493504,0.187157595493504,weak,negative,False,False,False
fem_age_80+,%_at_least_high_school,0.1869740071209163,0.1869740071209163,weak,positive,False,False,False
%_fem_age_40-49,asian_adj_rate,0.18672663871463716,0.18672663871463716,weak,positive,False,False,False
victims_age_18_29,hispanic_adj_rate,0.18585942667729244,0.18585942667729244,weak,positive,False,False,False
hispanic_victims,avg_years_schooling,-0.18579797772114398,0.18579797772114398,weak,negative,False,False,False
gun_deaths_per_100k,black_adj_rate,0.18539366340265068,0.18539366340265068,weak,positive,False,False,False
other_race_victims,age_coef_variation,0.185186801100064,0.185186801100064,weak,positive,False,False,False
involving_firearm,nat_amer_adj_rate,-0.1846335005479383,0.1846335005479383,weak,negative,False,False,False
sex_assaults,nat_amer_pop,-0.18450765327959243,0.18450765327959243,weak,negative,False,True,False
white_victims,hispanic_adj_rate,0.18434442069261603,0.18434442069261603,weak,positive,False,False,False
victim_offender_rel_spouse,nat_amer_adj_rate,-0.18407009199843724,0.18407009199843724,weak,negative,False,False,False
black_pop,other_race_pop,-0.1834645066714918,0.1834645066714918,weak,negative,False,False,False
involving_firearm,gun_deaths_per_100k,0.1832957702392811,0.1832957702392811,weak,positive,False,False,False
white_victims,nat_amer_pop,-0.18314714773764254,0.18314714773764254,weak,negative,False,True,False
firearm_nonmarried,%_at_least_bach_degree,-0.18265459386994046,0.18265459386994046,weak,negative,False,False,False
involving_firearm,fem_labor_force_part,-0.18256784352619848,0.18256784352619848,weak,negative,False,False,False
firearm_nonmarried,nat_amer_adj_rate,-0.18244584112171014,0.18244584112171014,weak,negative,False,False,False
victims_age_50_59,fem_age_50-59,0.18236297103243876,0.18236297103243876,weak,positive,False,False,False
near_school,nat_amer_adj_rate,-0.18220936118822859,0.18220936118822859,weak,negative,False,False,False
on_tribal_lands,labor_force_ratio,-0.1821366449481533,0.1821366449481533,weak,negative,False,False,False
victim_offender_rel_spouse,hispanic_adj_rate,0.18211705714643875,0.18211705714643875,weak,positive,False,False,False
asian_pop,%_fem_age_30-39,0.18173447759630404,0.18173447759630404,weak,positive,False,False,False
fem_age_80+,poverty_gender_disparity_score,0.18105791164452273,0.18105791164452273,weak,positive,False,False,False
firearm_nonmarried,age_coef_variation,-0.18063823441979282,0.18063823441979282,weak,negative,False,False,False
asian_pop,nat_amer_adj_rate,-0.1805546246037645,0.1805546246037645,weak,negative,True,False,False
victim_offender_rel_spouse,nat_amer_pop,-0.17971342485761566,0.17971342485761566,weak,negative,False,True,False
data_year,hispanic_adj_rate,0.17922648005197725,0.17922648005197725,weak,positive,False,False,False
asian_victims,unemployment_rate,0.17892021497414723,0.17892021497414723,weak,positive,False,False,False
total_incidents,hispanic_adj_rate,0.178850308349098,0.178850308349098,weak,positive,False,False,False
near_school,hispanic_adj_rate,0.1782750660941115,0.1782750660941115,weak,positive,False,False,False
fem_age_50-59,poverty_gender_disparity_score,0.17781982581569108,0.17781982581569108,weak,positive,False,False,False
involving_firearm,mhhi,-0.17762845709985728,0.17762845709985728,weak,negative,False,False,False
other_race_pop,fem_poverty_rate,-0.17757312058351937,0.17757312058351937,weak,negative,True,False,False
white_victims,nat_amer_adj_rate,-0.17747582256118855,0.17747582256118855,weak,negative,False,False,False
victims_age_40_49,hispanic_adj_rate,0.17736505460308152,0.17736505460308152,weak,positive,False,False,False
victims_age_30_39,hispanic_adj_rate,0.17696917185175373,0.17696917185175373,weak,positive,False,False,False
involving_firearm,nat_amer_pop,-0.17655380149914915,0.17655380149914915,weak,negative,False,True,False
white_pop,fem_poverty_rate,-0.17566484610535918,0.17566484610535918,weak,negative,True,False,False
mhhi,black_adj_rate,-0.17542311003715114,0.17542311003715114,weak,negative,False,False,False
white_victims,%_fem_age_30-39,0.17528740937642792,0.17528740937642792,weak,positive,False,False,False
diversity_index,black_adj_rate,-0.1752034566316846,0.1752034566316846,weak,negative,False,False,False
fem_labor_force_part,white_adj_rate,-0.17486613400253379,0.17486613400253379,weak,negative,False,False,False
data_year,victims_age_70_79,0.17478091418834119,0.17478091418834119,weak,positive,False,False,False
asian_pop,asian_adj_rate,-0.17469950979848348,0.17469950979848348,weak,negative,True,False,False
victim_offender_rel_spouse,%_fem_age_30-39,0.17361049925461222,0.17361049925461222,weak,positive,False,False,False
data_year,victims_age_80_plus,0.17306720014200533,0.17306720014200533,weak,positive,False,False,False
victims_age_80_plus,avg_years_schooling,-0.17267903172059135,0.17267903172059135,weak,negative,False,False,False
victims_age_18_29,fem_age_50-59,0.17258251145148193,0.17258251145148193,weak,positive,False,False,False
firearm_nonmarried,fem_age_50-59,0.17256388634851658,0.17256388634851658,weak,positive,False,False,False
victims_age_80_plus,asian_pop,0.17252179661987407,0.17252179661987407,weak,positive,False,True,False
data_year,%_fem_age_40-49,0.17239798777276358,0.17239798777276358,weak,positive,False,False,False
black_victims,hispanic_pop,0.17234291378262367,0.17234291378262367,weak,positive,False,True,False
victims_age_18_29,other_race_pop,-0.17129125236454687,0.17129125236454687,weak,negative,False,True,False
%_at_least_bach_degree,hispanic_adj_rate,0.17127049327057034,0.17127049327057034,weak,positive,False,False,False
white_pop,asian_adj_rate,0.1712482582836239,0.1712482582836239,weak,positive,True,False,False
hispanic_pop,hispanic_adj_rate,0.17075730113389548,0.17075730113389548,weak,positive,True,False,False
nat_amer_victims,%_at_least_bach_degree,-0.17072742571154126,0.17072742571154126,weak,negative,False,False,False
%_fem_age_40-49,poverty_gender_disparity_score,-0.17036257815840802,0.17036257815840802,weak,negative,False,False,False
firearm_nonmarried,other_race_pop,-0.1700604005516792,0.1700604005516792,weak,negative,False,True,False
victim_offender_nonmarried_partner,other_race_pop,-0.16918620455330044,0.16918620455330044,weak,negative,False,True,False
%_fem_age_18-29,age_coef_variation,-0.16907196862849166,0.16907196862849166,weak,negative,False,False,False
victims_age_80_plus,%_fem_age_30-39,0.1689137207496843,0.1689137207496843,weak,positive,False,False,False
dv_total,fem_age_50-59,0.1687669493910299,0.1687669493910299,weak,positive,False,False,False
fem_age_50-59,mhhi,-0.16876155832314396,0.16876155832314396,weak,negative,False,False,False
total_incidents,fem_age_50-59,0.1685835250955376,0.1685835250955376,weak,positive,False,False,False
firearm_nonmarried,nat_amer_pop,-0.16751768833561595,0.16751768833561595,weak,negative,False,True,False
labor_force_ratio,mhhi,0.16719082828697335,0.16719082828697335,weak,positive,False,False,False
%_fem_age_18-29,white_adj_rate,0.16705337664323625,0.16705337664323625,weak,positive,False,False,False
white_pop,fem_age_80+,0.16701567006257978,0.16701567006257978,weak,positive,False,False,False
victim_offender_nonmarried_partner,black_adj_rate,0.16676402661115194,0.16676402661115194,weak,positive,False,False,False
involving_firearm,age_coef_variation,-0.16660930635620413,0.16660930635620413,weak,negative,False,False,False
victims_age_30_39,fem_age_50-59,0.1664861665787424,0.1664861665787424,weak,positive,False,False,False
asian_victims,fem_age_80+,-0.16576057806345262,0.16576057806345262,weak,negative,False,False,False
involving_firearm,fem_age_50-59,0.1653129194165783,0.1653129194165783,weak,positive,False,False,False
fem_age_70-79,%_at_least_high_school,0.16511696864298572,0.16511696864298572,weak,positive,False,False,False
victims_age_50_59,hispanic_adj_rate,0.1649721328411312,0.1649721328411312,weak,positive,False,False,False
victim_offender_nonmarried_partner,fem_poverty_rate,0.1649713973505458,0.1649713973505458,weak,positive,False,False,False
hispanic_victims,%_fem_age_18-29,0.16466764552831537,0.16466764552831537,weak,positive,False,False,False
dv_total,fem_poverty_rate,0.16451147185911236,0.16451147185911236,weak,positive,False,False,False
total_incidents,other_race_pop,-0.16435968567797787,0.16435968567797787,weak,negative,False,True,False
fem_age_70-79,asian_adj_rate,-0.16428646613846354,0.16428646613846354,weak,negative,False,False,False
involving_firearm,other_race_pop,-0.1642646786453135,0.1642646786453135,weak,negative,False,True,False
victims_age_60_69,hispanic_adj_rate,0.1639003620838785,0.1639003620838785,weak,positive,False,False,False
victims_age_30_39,other_race_pop,-0.1637452939421149,0.1637452939421149,weak,negative,False,True,False
victims_age_60_69,fem_age_50-59,0.16352182021141806,0.16352182021141806,weak,positive,False,False,False
all_labor_force_part,black_adj_rate,0.1631305273004054,0.1631305273004054,weak,positive,False,False,False
dv_total,other_race_pop,-0.16312522005110527,0.16312522005110527,weak,negative,False,True,False
all_labor_force_part,labor_force_ratio,0.16269205727125524,0.16269205727125524,weak,positive,False,False,False
fem_age_50-59,fem_age_70-79,0.16257912526027293,0.16257912526027293,weak,positive,False,False,False
sex_assaults,nat_amer_adj_rate,-0.16256734932997352,0.16256734932997352,weak,negative,False,False,False
fem_pop,other_race_pop,-0.16226523398014975,0.16226523398014975,weak,negative,False,False,False
black_pop,asian_adj_rate,-0.16196477775291407,0.16196477775291407,weak,negative,True,False,False
nat_amer_pop,other_race_pop,0.1616890797231359,0.1616890797231359,weak,positive,False,False,False
hispanic_victims,asian_pop,0.16164639708633016,0.16164639708633016,weak,positive,False,True,False
labor_force_ratio,gun_deaths_per_100k,-0.16089585449465021,0.16089585449465021,weak,negative,False,False,False
victims_age_80_plus,black_pop,0.16088707554135168,0.16088707554135168,weak,positive,False,True,False
victims_age_50_59,fem_poverty_rate,0.16010548877125041,0.16010548877125041,weak,positive,False,False,False
%_fem_age_18-29,avg_years_schooling,0.15992211069082143,0.15992211069082143,weak,positive,False,False,False
dv_total,male_poverty_rate,0.15951197811143314,0.15951197811143314,weak,positive,False,False,False
victims_age_40_49,fem_poverty_rate,0.15896575458650214,0.15896575458650214,weak,positive,False,False,False
poverty_gender_disparity_score,black_adj_rate,0.15876977764854808,0.15876977764854808,weak,positive,False,False,False
victim_offender_nonmarried_partner,male_poverty_rate,0.1585491187739193,0.1585491187739193,weak,positive,False,False,False
data_year,labor_force_ratio,0.158029292255895,0.158029292255895,weak,positive,False,False,False
age_coef_variation,fem_poverty_rate,-0.15796771062164755,0.15796771062164755,weak,negative,False,False,False
victims_age_50_59,male_poverty_rate,0.15773536054706033,0.15773536054706033,weak,positive,False,False,False
victims_age_18_29,fem_poverty_rate,0.15723820501840607,0.15723820501840607,weak,positive,False,False,False
victims_age_50_59,other_race_pop,-0.15693736027248772,0.15693736027248772,weak,negative,False,True,False
black_victims,hispanic_adj_rate,0.15669038719686115,0.15669038719686115,weak,positive,False,False,False
victims_age_40_49,other_race_pop,-0.15656060402842512,0.15656060402842512,weak,negative,False,True,False
fem_age_60-69,black_adj_rate,-0.15644656518527278,0.15644656518527278,weak,negative,False,False,False
fem_age_80+,fem_labor_force_part,-0.15608593920150246,0.15608593920150246,weak,negative,False,False,False
